Leverage,Final Balance,Return (%),Win Rate (%),MDD (%),Profit Factor,Total Trades,Ticker,Score
1,921.194325381171,-7.880567461882902,33.624454148471614,-15.315102024891603,0.9960814779286908,916,BIGTIMEUSDT,-0.48302287352292916
5,324.1557782108284,-67.58442217891715,40.390390390390394,-70.35672673750982,1.0134372109386633,3330,BIGTIMEUSDT,-0.9471345627656195
10,137.74099335457643,-86.22590066454235,43.98976982097187,-89.55289091262378,1.0413920858537513,4301,BIGTIMEUSDT,-0.952215879532144
20,7.35349862920856,-99.26465013707913,46.82654537936738,-99.60358862382007,1.011109822011032,4837,BIGTIMEUSDT,-0.9866909470620622
1,839.5561891437981,-16.044381085620195,32.64812575574365,-18.059926488927353,0.9456353405078202,827,BICOUSDT,-0.8417860947648983
5,239.76105086980783,-76.02389491301922,40.1338858782276,-76.70747640983296,0.975311507771075,3137,BICOUSDT,-0.9783343691675888
10,21.9154444680822,-97.80845555319178,42.914031389084094,-97.92946745910615,0.9680226796701467,4269,BICOUSDT,-0.9886685743418384
20,2.453369424142935,-99.75466305758572,44.5724907063197,-99.75647992387945,0.895263719170168,2690,BICOUSDT,-0.9900570477744896
1,1024.4750753550686,2.4475075355068614,33.81858902575588,-15.38805430577524,1.0468907877790903,893,BLURUSDT,0.14934704815106367
5,180.8126961848131,-81.91873038151869,38.88130968622101,-82.26709592970552,0.9824008311093871,3665,BLURUSDT,-0.9838067422295461
10,20.714200360294186,-97.92857996397059,42.11568938193344,-98.06973527910223,1.00160914168843,5048,BLURUSDT,-0.9884812923753481
20,2.4489422489092885,-99.75510577510907,43.03944315545243,-99.80198291854437,0.8429421010636982,2586,BLURUSDT,-0.9896145183544529
1,638.5586315693168,-36.14413684306832,32.38341968911917,-39.74759823815744,0.9343650987193356,1930,BATUSDT,-0.8870249635774046
5,41.17198647489396,-95.88280135251061,38.86422976501305,-96.70381739739267,0.9858444295095375,7660,BATUSDT,-0.9813618741479118
10,4.999315312632379,-99.50006846873677,42.02265050665607,-99.58908532883801,0.9543840886836066,5033,BATUSDT,-0.989173608085399
20,2.4489354892045085,-99.75510645107956,42.08772903942254,-99.83719257461439,0.980610477868998,1801,BATUSDT,-0.9892689780833184
1,1247.8116044280482,24.781160442804822,38.63636363636363,-5.916833081336565,1.2203102466879756,484,BIOUSDT,3.5827321769077978
5,732.048512799983,-26.795148720001706,42.4317617866005,-50.941871782484746,1.0525001429498362,1612,BIOUSDT,-0.5158679847389955
10,149.0522644493252,-85.09477355506748,44.822411205602805,-90.26304927326659,1.0323831376632424,1999,BIOUSDT,-0.9324121233366901
20,2.4982822994036065,-99.75017177005964,45.33745492014425,-99.89013137182368,0.9700487416390616,1941,BIOUSDT,-0.9887009801031698
1,1003.8440553107247,0.3844055310724684,33.938100320170754,-18.383282552991282,1.0384511122354398,937,FXSUSDT,0.019831807642568047
5,386.60874927184904,-61.339125072815094,40.23106546854942,-68.41439601571456,1.0299592538130395,3895,FXSUSDT,-0.8836657609025176
10,5.908176580930134,-99.40918234190698,42.39170003640335,-99.45016161776859,0.917142246306792,5494,FXSUSDT,-0.9896368581284845
20,2.4449174015656916,-99.75550825984342,44.13453650533224,-99.77255024176827,0.8474623964507243,2438,FXSUSDT,-0.9899075494320149
1,989.6945356579926,-1.030546434200744,33.95225464190981,-12.166014225570887,1.0334794451137272,1131,FLOWUSDT,-0.07827322806618484
5,127.4657960351794,-87.25342039648206,38.218923933209645,-88.97975801861068,0.9999916173619657,4851,FLOWUSDT,-0.969700545076319
10,4.997759436794524,-99.50022405632055,40.7737014166364,-99.61704328312193,1.0017378093931688,5506,FLOWUSDT,-0.9889002976994781
20,2.4667642809471935,-99.75332357190527,42.93710898913402,-99.8212892735229,1.0103590502436754,3037,FLOWUSDT,-0.9894073393693639
1,979.2433042757391,-2.0756695724260905,34.45945945945946,-20.99129331174546,1.0214926161468143,592,GLMUSDT,-0.09438597098413871
5,607.1129987809368,-39.288700121906324,40.877497827975674,-56.66932786442871,1.0544569909000463,2302,GLMUSDT,-0.6812754990706277
10,55.31733144456452,-94.46826685554355,42.7461944703324,-95.1821660652015,0.9980559056331898,3219,GLMUSDT,-0.9821806964869547
20,2.418584178630607,-99.75814158213694,45.32130777903044,-99.82100430408497,1.0363798836286287,2661,GLMUSDT,-0.98945792368084
1,1083.5730618017205,8.357306180172055,37.704918032786885,-5.523387736403618,1.2196706338417986,183,FTTUSDT,1.2811297623065232
5,1064.6992876477577,6.469928764775773,40.57971014492754,-27.517108107700743,1.104733371436876,621,FTTUSDT,0.22687885252392184
10,776.9858568966393,-22.301414310336064,42.21311475409836,-54.24402942985556,1.0724405041720975,976,FTTUSDT,-0.40368913239126797
20,73.1099485572024,-92.68900514427976,42.96,-92.68900514427976,0.9517479067082152,1250,FTTUSDT,-0.9893263889560999
1,1134.6242876900383,13.462428769003829,34.16805787423483,-17.3255598368202,1.0686593747070052,1797,ETCUSDT,0.7346257843623832
5,68.96306051576786,-93.10369394842321,37.02066999287242,-93.49351885584997,1.0065470452707146,7015,ETCUSDT,-0.9852918493854913
10,4.982817622892624,-99.50171823771073,39.344524380495606,-99.50195221125443,0.9752630151539166,6255,ETCUSDT,-0.9900476164737455
20,2.412802335066753,-99.75871976649331,40.79254079254079,-99.75894625158577,0.8589968430661435,2145,ETCUSDT,-0.9900730751729481
1,1108.6569446849878,10.865694468498782,35.728250244379275,-19.792837110762974,1.0528575425098499,2046,FLMUSDT,0.5225691140952758
5,52.38564447171863,-94.76143555282815,39.74878974224781,-96.76256415066834,1.0046082150355269,7643,FLMUSDT,-0.9693018628969781
10,4.980406205353938,-99.50195937946461,42.54601658001967,-99.61734410327605,1.0050960618801605,7117,FLMUSDT,-0.9889145878998099
20,2.464939345462774,-99.75350606545372,46.48468185388845,-99.85659496822925,1.0247720483172014,5092,FLMUSDT,-0.9890627984900441
1,991.3995206689254,-0.8600479331074553,35.63218390804598,-13.206532075682548,1.0246148829182813,609,GOATUSDT,-0.0605389076324691
5,893.5820811486242,-10.641791885137582,41.29778672032193,-42.17554044447308,1.071659399862318,1988,GOATUSDT,-0.24647732895952304
10,436.42618466454616,-56.35738153354539,44.221311475409834,-76.85226155910682,1.0736567544045932,2440,GOATUSDT,-0.7239016620057706
20,2.490896083107318,-99.75091039168926,45.672698662470495,-99.77949588427283,0.9162810575642124,2542,GOATUSDT,-0.989793702741233
1,1211.0878579992766,21.10878579992766,36.68341708542713,-15.185229176889795,1.0693518926705488,1990,FTMUSDT,1.3042006121277543
5,401.2029257167977,-59.87970742832023,40.87813360382553,-81.26698863556105,1.0652563749112074,6901,FTMUSDT,-0.7278704182741459
10,8.86360841566956,-99.11363915843305,43.170397441754226,-99.6495010303619,1.0584861059967599,8756,FTMUSDT,-0.9847404919427712
20,2.4756025003559077,-99.75243974996442,45.93440382644346,-99.81147288504549,1.05263101449354,5854,FTMUSDT,-0.9894949145690126
1,1296.6208182424527,29.662081824245274,34.50118764845605,-15.458912181378356,1.1031139023773033,1684,FILUSDT,1.8021896889276199
5,255.27150955263627,-74.47284904473636,37.95009711639026,-81.71442835566211,1.043547940639057,6693,FILUSDT,-0.9003610437167269
10,4.988665494048719,-99.50113345059512,39.44377990430622,-99.63072214775801,0.9910564344214806,6688,FILUSDT,-0.9887749121435868
20,2.4714404500727234,-99.75285595499274,41.01212440695836,-99.85070917144779,0.8825839728103154,1897,FILUSDT,-0.9891140753944657
1,903.2824942323067,-9.671750576769329,35.294117647058826,-18.250833413138455,0.8940258772236659,255,ICNTUSDT,-0.5024068500934863
5,618.0501936489674,-38.19498063510326,41.318977119784655,-45.70191765949915,0.9532395631227258,743,ICNTUSDT,-0.817846087468625
10,301.52001810718656,-69.84799818928134,45.928338762214985,-79.26174971759826,0.9033591288193591,921,ICNTUSDT,-0.8702526226383326
20,30.30003999162542,-96.96999600083745,47.247247247247245,-98.5649206414471,0.8494406679789689,999,ICNTUSDT,-0.9739373604288354
1,1014.3400531935882,1.4340053193588231,36.44859813084112,-6.526889096980364,1.0646399224908074,214,GLMRUSDT,0.1905176628594298
5,1107.2855036249166,10.72855036249166,40.69506726457399,-21.92880032184219,1.1313633220239736,892,GLMRUSDT,0.4679071827526686
10,958.5332324351265,-4.146676756487352,44.45357436318817,-38.345852218857544,1.1339525020213206,1217,GLMRUSDT,-0.10539044200699628
20,536.3184174675049,-46.36815825324951,46.53954802259887,-74.36871353625153,1.1337037155841663,1416,GLMRUSDT,-0.6152175893376093
1,946.8103476787502,-5.318965232124981,31.57894736842105,-9.398557490254493,0.9695499262596589,380,GHSTUSDT,-0.5115099125152603
5,417.7049148064618,-58.229508519353814,38.824249846907534,-58.45177110833545,0.9559007941902123,1633,GHSTUSDT,-0.9794411072000803
10,138.87984287346845,-86.11201571265316,42.133572389063204,-86.59832580133248,0.9757728313443996,2231,GHSTUSDT,-0.9830326655779908
20,4.159339339484322,-99.58406606605156,45.16129032258064,-99.6050906764015,0.8443852555064338,2604,GHSTUSDT,-0.9898511635595649
1,1028.2395769647812,2.8239576964781237,35.21341463414634,-13.250339222982383,1.0552279299383616,656,GASUSDT,0.19816775252084923
5,335.9033909752284,-66.40966090247716,38.00796812749004,-74.25191882952026,1.0041454715533886,2510,GASUSDT,-0.8824979075008728
10,18.49632521780107,-98.15036747821989,40.816326530612244,-98.78247004873538,0.97856616754806,3626,GASUSDT,-0.9836433937773004
20,2.435385071332799,-99.75646149286672,44.36229205175601,-99.88590415309324,1.0342187088884733,3246,GASUSDT,-0.988804752559757
1,923.5564368104515,-7.644356318954851,35.75197889182058,-21.279778909827435,0.9897256704937047,758,ENAUSDT,-0.3431073687891483
5,321.1790906470097,-67.88209093529903,42.2550052687039,-76.04530157219287,1.0121481794407747,2847,ENAUSDT,-0.8810672364192418
10,50.21307140370559,-94.97869285962945,45.23676880222841,-96.07139879896798,0.9928385854786708,3590,ENAUSDT,-0.9784415804734362
20,2.425717340615323,-99.75742826593847,46.84431977559607,-99.83366637623126,0.9886534989068835,2139,ENAUSDT,-0.989326599448669
1,683.6509735639114,-31.634902643608857,31.73913043478261,-32.33035151328155,0.8670640619885135,920,EDUUSDT,-0.9491319835316743
5,115.72266541672613,-88.42773345832738,38.638297872340424,-88.44669970142715,0.9489442571061623,3525,EDUUSDT,-0.9886081180580046
10,4.854910779050129,-99.51450892209499,41.95544554455445,-99.51450892209499,0.8996203967724574,4848,EDUUSDT,-0.990051187527812
20,2.3228844544866885,-99.76771155455133,44.137525712606525,-99.76771155455133,0.8996533089843042,3403,EDUUSDT,-0.9900761862646981
1,807.7660373047,-19.223396269529996,27.11864406779661,-22.466166182621585,0.6831619965603484,177,ESPORTSUSDT,-0.8191962896677315
5,225.89105096902864,-77.41089490309714,35.24305555555556,-78.7767518227192,0.7012265363972804,576,ESPORTSUSDT,-0.9703440304904931
10,75.24126229733729,-92.47587377026628,38.64942528735632,-93.63580109615988,0.7776056905038989,696,ESPORTSUSDT,-0.9771764247686888
20,2.395018686060156,-99.76049813139399,40.60446780551905,-99.80807153164217,0.7372512448165813,761,ESPORTSUSDT,-0.9896082388609193
1,1022.8166889917052,2.281668899170518,38.095238095238095,-6.211829794455385,1.1154832496213942,105,OPENUSDT,0.3163786395686592
5,720.3074718043024,-27.96925281956976,40.38004750593824,-36.87530466839596,0.9298259264439726,421,OPENUSDT,-0.7384561804702249
10,500.87686465145737,-49.91231353485426,43.12977099236641,-60.15216826887397,0.9528902637034365,524,OPENUSDT,-0.8161985903001788
20,266.35870200583037,-73.36412979941697,45.73378839590443,-84.91746575039636,0.9765578381335631,586,OPENUSDT,-0.8538907561886335
1,858.0444437585691,-14.195555624143093,33.220338983050844,-17.739931843458685,0.8487336225132317,295,EPTUSDT,-0.7575030551190697
5,279.1152781197399,-72.088472188026,37.90786948176583,-73.07258549269966,0.8287072061490988,1042,EPTUSDT,-0.9732139320981417
10,64.64354958181511,-93.53564504181848,41.42857142857143,-93.99640775000253,0.8120329428823977,1330,EPTUSDT,-0.9846229689860666
20,3.683624221940474,-99.63163757780595,44.57259158751696,-99.67277626393282,0.7602758853629814,1474,EPTUSDT,-0.9896581903791217
1,1050.2299834935277,5.02299834935277,41.509433962264154,-3.215573485169442,1.2119907181720935,106,ORDERUSDT,1.1915338131392756
5,891.8510071062328,-10.814899289376717,40.563380281690144,-24.714479145796837,1.022742225178071,355,ORDERUSDT,-0.4205762530929765
10,772.8630960124664,-22.713690398753364,43.75,-35.26077429095113,1.0381777990277419,448,ORDERUSDT,-0.626398383457067
20,428.0054707093446,-57.199452929065544,46.24746450304259,-69.29158284697131,1.0011623505108815,493,ORDERUSDT,-0.8137454103657323
1,959.2439181759023,-4.075608182409769,36.236391912908246,-12.335320107478283,1.0048506579417964,643,FARTCOINUSDT,-0.3056250730812392
5,94.23165771859274,-90.57683422814073,41.25536480686695,-92.02875300327263,0.832451308261321,1864,FARTCOINUSDT,-0.9736434307031328
10,4.991807044440718,-99.50081929555591,44.469026548672566,-99.5890182240854,0.6606568033977485,1808,FARTCOINUSDT,-0.9891817322830881
20,2.4567961567059844,-99.7543203843294,48.22834645669291,-99.87676939226087,0.832558636568601,508,FARTCOINUSDT,-0.988873067459498
1,1256.9033452575666,25.690334525756658,34.717715768981186,-19.36672345305572,1.1150808103303187,1541,ETHUSDT,1.2613877035730168
5,293.5324987300744,-70.64675012699256,37.94987146529563,-80.25016483369987,1.0692170346112257,6224,ETHUSDT,-0.8694966991339645
10,5.12891130974865,-99.48710886902514,39.6411433340288,-99.58052919037345,1.0891426617529605,9586,ETHUSDT,-0.9891289066566875
20,2.4210172220802035,-99.75789827779198,43.941757670306814,-99.83949737669997,1.1149125049832689,5769,ETHUSDT,-0.9892740530541567
1,1097.4769433993115,9.747694339931149,36.369680851063826,-12.854445854755456,1.0658297568586934,1504,DEFIUSDT,0.7035787964471572
5,176.84410057834506,-82.31558994216549,40.5153335441037,-87.35050972166471,1.025490611390705,6326,DEFIUSDT,-0.9316934356291622
10,4.998291544461907,-99.50017084555381,42.92866082603254,-99.5927491672713,1.0218966464765766,5593,DEFIUSDT,-0.9891385976547804
20,2.495310475723776,-99.75046895242762,46.865671641791046,-99.84038809659042,0.995530867639365,2345,DEFIUSDT,-0.9891916407231712
1,884.7631944520123,-11.523680554798773,33.07984790874524,-14.239967121554608,0.8530620941147241,263,FORMUSDT,-0.7561486493301082
5,428.8204965458837,-57.11795034541163,40.191897654584224,-59.982974452838846,0.9009001238911553,938,FORMUSDT,-0.9366212595875225
10,190.07000429142926,-80.99299957085707,43.33587204874333,-83.89248081276932,0.9558967131285261,1313,FORMUSDT,-0.9540656462789375
20,22.48849289362012,-97.75115071063799,46.79738562091503,-98.29352414973394,0.9593714223171548,1530,FORMUSDT,-0.984466525362016
1,1115.9477253771395,11.594772537713947,34.7678369195923,-12.518645844331678,1.0888698720268382,883,DARUSDT,0.8576874245563283
5,376.3557054158921,-62.36442945841078,37.89107763615295,-78.8708050219746,1.0172470457076217,3452,DARUSDT,-0.7808163375998608
10,17.636213065575024,-98.23637869344249,40.69791451579599,-99.39638322712567,0.9946205330298955,4843,DARUSDT,-0.978485235580682
20,2.491565383750126,-99.750843461625,42.59547934528449,-99.91238264786952,0.989222893433343,2566,DARUSDT,-0.9884896267854691
1,969.4645764134057,-3.0535423586594335,37.83783783783784,-10.005124340973556,0.9913650634151494,296,DOLOUSDT,-0.2774655028013346
5,634.6432059575473,-36.53567940424527,41.26679462571977,-51.305584487396985,1.002069373714513,1042,DOLOUSDT,-0.6985043712311165
10,248.03264128689733,-75.19673587131027,43.4375,-78.0436360915843,0.9866337745350289,1280,DOLOUSDT,-0.9513319425764168
20,113.29442944023312,-88.67055705597669,46.19718309859155,-90.84235701008289,1.0290482419851639,1420,DOLOUSDT,-0.9654647369975708
1,1069.3813542031053,6.938135420310528,35.44877606527652,-8.607011640430073,1.0610590595968534,1103,FETUSDT,0.7221949634277669
5,244.67359525995423,-75.53264047400458,39.63386727688788,-77.06695025653562,1.0097686394394765,4370,FETUSDT,-0.9675367133697031
10,7.0785273521634045,-99.29214726478367,42.6510522742702,-99.46246973145672,0.9552110544390816,5892,FETUSDT,-0.9883506500506964
20,2.4921215616472483,-99.75078784383527,43.40620592383639,-99.8059984544345,0.8662601010744874,2836,FETUSDT,-0.9895322636869055
1,885.8682157673409,-11.413178423265913,33.81642512077295,-13.22572408006728,0.8423963825872725,207,INUSDT,-0.8022915641431403
5,756.1443645768773,-24.385563542312276,42.00626959247649,-30.771065844571332,0.9915827113681143,638,INUSDT,-0.7675399894233953
10,490.5271577197134,-50.947284228028664,44.315245478036175,-58.448972741157355,0.9669124636740046,774,INUSDT,-0.8569918348270659
20,173.03068083110324,-82.69693191688967,46.318289786223275,-85.92051740664425,0.9396849118093487,842,INUSDT,-0.9514086476269442
1,1050.9898716550506,5.098987165505059,35.199999999999996,-7.111994387528821,1.1623945464897814,125,MITOUSDT,0.628573803421772
5,750.6705595315209,-24.93294404684791,37.63676148796499,-37.3802118927475,0.970128791334074,457,MITOUSDT,-0.6496301822543965
10,904.4717968217418,-9.55282031782582,42.88194444444444,-56.389925473101655,1.0782892227905991,576,MITOUSDT,-0.16645465626720798
20,362.5211728399601,-63.74788271600398,45.268138801261834,-86.33581657578677,1.0424045736925442,634,MITOUSDT,-0.7299168338420005
1,1309.4824241279764,30.94824241279764,35.7263990955342,-10.770856972038388,1.1028059086907784,1769,EGLDUSDT,2.629225933703471
5,199.29823133608738,-80.07017686639126,39.400759600506404,-90.44230990943811,1.059337227637747,7109,EGLDUSDT,-0.8756359823553289
10,4.967478176072957,-99.5032521823927,42.503705392771636,-99.74146716807117,1.0618536982594375,8771,EGLDUSDT,-0.9877089839915404
20,2.491287217711711,-99.75087127822883,45.35530381050463,-99.84415306044725,1.042913464349839,4855,EGLDUSDT,-0.989158699349053
1,1163.724112897912,16.372411289791195,40.955631399317404,-7.498076661196691,1.240786587317458,293,FUNUSDT,1.9266019762506645
5,992.0635698629274,-0.7936430137072648,42.88518155053975,-33.0050284578121,1.0819987218823037,1019,FUNUSDT,-0.02333898984063159
10,366.04885246135905,-63.39511475386409,43.526785714285715,-81.65975789902883,1.0389950171309943,1344,FUNUSDT,-0.7669404842838152
20,75.47190452236117,-92.45280954776388,45.64935064935065,-97.09337321065813,1.0402304954712323,1540,FUNUSDT,-0.942498015122989
1,1116.158770230985,11.615877023098506,40.0,-11.862621914332786,1.2254252853436949,200,FUSDT,0.9030722585536751
5,926.0603809005803,-7.393961909941971,39.74175035868006,-38.189312950925085,1.0578817506511402,697,FUSDT,-0.18867291496539063
10,160.83835350584314,-83.91616464941569,42.508324084350726,-88.1848458019207,0.9273712061392617,901,FUSDT,-0.9409240313740438
20,269.8662193257395,-73.01337806742605,44.01168451801363,-80.77418361587141,1.0327037391442413,1027,FUSDT,-0.8928658757438822
1,1008.4295744076378,0.8429574407637801,35.43123543123543,-8.881653182960962,1.04112010837189,429,DRIFTUSDT,0.08530530521120701
5,409.078418023085,-59.09215819769149,39.23611111111111,-62.40337134913831,0.9787479676544547,1728,DRIFTUSDT,-0.9320034083407551
10,185.7926109695964,-81.42073890304037,44.150605109816226,-83.95887117398041,1.0193023585568342,2231,DRIFTUSDT,-0.9583547636397548
20,49.52739405267659,-95.04726059473234,47.02144559173947,-96.42223581095439,1.0222418670943856,2518,DRIFTUSDT,-0.9756218362630207
1,996.6800699110906,-0.3319930088909359,34.66666666666667,-10.735589431542811,1.0303463686970216,525,DOGSUSDT,-0.028289419191728716
5,495.13423534045546,-50.48657646595446,40.0,-55.02929306411524,1.0227503344265767,2005,DOGSUSDT,-0.9010746647861833
10,90.55615894851907,-90.94438410514809,42.06842923794712,-91.6795381494237,1.0058454638572536,2572,DOGSUSDT,-0.9812779165830747
20,2.3960568741902204,-99.76039431258098,44.30147058823529,-99.80330099300974,0.9819246456562972,2720,DOGSUSDT,-0.989654042376042
1,687.1512716052902,-31.284872839470985,33.11641359363702,-33.62916276322847,0.9141287051622322,1383,ENSUSDT,-0.9034256200005888
5,39.69794815229528,-96.03020518477047,37.604507451835694,-96.4043623569481,0.9385677653639676,5502,ENSUSDT,-0.9858922420010112
10,4.977062201353381,-99.50229377986466,39.140875133404485,-99.56299900408762,0.9197920474673581,3748,ENSUSDT,-0.9894523310290314
20,2.4125944511630424,-99.7587405548837,44.096385542168676,-99.81238905309078,0.935005769666378,1660,ENSUSDT,-0.9895484224894998
1,939.3324617855341,-6.066753821446594,33.07692307692307,-9.58797315655573,0.8451374055428531,130,ERAUSDT,-0.5729853798968366
5,737.9383013385739,-26.206169866142616,38.421052631578945,-38.57464131774504,0.9869320154287579,570,ERAUSDT,-0.6621960172862494
10,540.9831456777359,-45.90168543222641,42.13333333333333,-48.24875398000904,1.009339089207572,750,ERAUSDT,-0.932037497859514
20,309.8842088134975,-69.01157911865026,45.662100456621005,-72.99027260656958,1.039210027790756,876,ERAUSDT,-0.9327115131148029
1,880.0321709698088,-11.996782903019119,32.16783216783217,-16.670145125872203,0.9089006048125585,429,DIAUSDT,-0.6789295060997387
5,418.0620908853631,-58.193790911463694,38.85949441504997,-61.49543625623176,0.9765609483283701,1701,DIAUSDT,-0.9311686484252819
10,74.56826800380496,-92.5431731996195,41.8523372651813,-93.30107321691801,0.9432215274490338,2289,DIAUSDT,-0.9813586425124254
20,2.47304288561993,-99.752695711438,44.240336777650214,-99.79683050521886,0.9789942236760976,2613,DIAUSDT,-0.9896411941868866
1,972.6340247201967,-2.736597527980325,34.50413223140496,-23.206099194769404,1.0277495763729372,1936,ENJUSDT,-0.11305404914525283
5,86.74957404530953,-91.32504259546906,39.46727961060033,-94.20522759571148,1.0171165478163047,7396,ENJUSDT,-0.9592439921816099
10,4.978109975279373,-99.50218900247206,41.67827298050139,-99.53546821747909,1.0069532835558999,5744,ENJUSDT,-0.989722241977609
20,2.4052595869525923,-99.75947404130474,44.35358255451713,-99.77426774418421,0.9663606182545519,2568,ENJUSDT,-0.9899300314892336
1,872.4664742943306,-12.753352570566937,33.02752293577982,-19.34106033622832,0.9342385847131958,545,EIGENUSDT,-0.626975799676119
5,360.49840286076767,-63.95015971392324,40.81429990069513,-66.36430621637061,0.9948806383956881,2014,EIGENUSDT,-0.949318167228186
10,96.62076914328536,-90.33792308567146,44.121116791191504,-92.35640045105342,0.9749733088161365,2543,EIGENUSDT,-0.9676671620713939
20,2.48902956949191,-99.7510970430508,46.7373572593801,-99.78991043713434,0.9320292156519424,2452,EIGENUSDT,-0.9896932799168279
1,878.4430417074402,-12.15569582925598,33.220338983050844,-14.340346039975271,0.8816651548889544,295,DOODUSDT,-0.7924003668222059
5,808.0646668044146,-19.193533319558536,41.33738601823708,-40.163756822770544,1.0421699121117216,987,DOODUSDT,-0.466272634011414
10,581.5307376624917,-41.84692623375083,44.28690575479566,-62.39220834457756,1.0573065782056819,1199,DOODUSDT,-0.6601272826194314
20,132.13279771962465,-86.78672022803752,47.45634016704632,-89.58609468887255,1.004294022077175,1317,DOODUSDT,-0.9580578622592753
1,827.774525427926,-17.222547457207398,34.29213483146067,-28.851024572932722,1.001571193609214,2225,CRVUSDT,-0.5769499608004699
5,30.444449545198,-96.9555550454802,39.31498470948012,-97.60636693630613,1.0034755084140934,8175,CRVUSDT,-0.983258566945355
10,4.8888575853335,-99.51111424146664,42.342799188640974,-99.82866975527052,1.0481856316020297,7888,CRVUSDT,-0.9869327293814167
20,2.463920515105584,-99.75360794848945,44.48529411764706,-99.92119185694648,1.0580037850097241,2720,CRVUSDT,-0.9884307360330022
1,778.2683477380979,-22.173165226190214,27.333333333333332,-24.555831406358607,0.7216714468965544,300,DFUSDT,-0.8676362304015379
5,217.29381655427352,-78.27061834457265,36.46179401993355,-80.65865192288044,0.8204135290624079,1204,DFUSDT,-0.958509802714996
10,21.294935897096554,-97.87050641029033,40.74519230769231,-98.4564501805049,0.7442537867012899,1664,DFUSDT,-0.9840538872306802
20,2.4281003438202218,-99.75718996561798,45.615227736233855,-99.79255469137546,0.7303654712116955,1471,DFUSDT,-0.9897277658163568
1,807.1089844653538,-19.289101553464615,33.35081279496592,-23.360808840550522,0.9875295531769139,1907,COMPUSDT,-0.7918087482118557
5,10.135761637645606,-98.98642383623543,37.67177589852008,-99.05990442220852,0.966054425961857,7568,COMPUSDT,-0.9892716209137731
10,4.9615686374055485,-99.50384313625943,42.063203777697055,-99.56448451222568,0.984306436692024,5506,COMPUSDT,-0.9894531217346687
20,2.453565924402421,-99.75464340755977,43.92570281124498,-99.78856453914476,0.8780952244022164,1992,COMPUSDT,-0.9897416821410981
1,907.8219650538473,-9.21780349461527,33.61702127659574,-15.654049795649986,0.8910662746560184,235,DMCUSDT,-0.553487206278376
5,544.2796402524278,-45.57203597475721,40.0,-61.34139247914965,0.9553872780880296,735,DMCUSDT,-0.731007668620796
10,207.82249072953962,-79.21775092704604,43.865363735070574,-85.6262773008388,0.947969620513203,921,DMCUSDT,-0.9144771470663092
20,146.14599000839158,-85.38540099916084,48.81188118811881,-95.35663718208647,1.0459394301500935,1010,DMCUSDT,-0.8861392789975314
1,981.6369707964171,-1.8363029203582868,33.78378378378378,-17.48835453388712,1.0057937333601426,296,DEXEUSDT,-0.09932213907909142
5,459.1734822274187,-54.08265177725814,37.5,-60.01128778676353,0.9257833845495176,1160,DEXEUSDT,-0.886436817499719
10,82.87248458723529,-91.71275154127648,40.925480769230774,-93.23153487067673,0.8607773820238225,1664,DEXEUSDT,-0.9732702716467792
20,11.986299819147737,-98.80137001808524,43.536024527337766,-99.16118687101738,0.8956978175985947,1957,DEXEUSDT,-0.9864237146602182
1,890.5870155758411,-10.941298442415894,32.193732193732195,-18.91749342346279,0.8989243728964483,351,DEGOUSDT,-0.5493310935163686
5,183.4015952834724,-81.65984047165277,37.250554323725055,-82.36755456282529,0.8433066427475141,1353,DEGOUSDT,-0.9795158428224544
10,56.17768409018744,-94.38223159098126,39.60342979635584,-95.12895130763341,0.9075503593433659,1866,DEGOUSDT,-0.981829410464884
20,-0.2874319185427332,-100.02874319185429,43.014301430143014,-100.02430302858612,0.9007683155414998,1818,DEGOUSDT,-0.9901453431809362
1,922.0924171908149,-7.79075828091851,34.10138248847927,-22.839019832803864,0.9981971022636283,868,CYBERUSDT,-0.32680698852383094
5,224.88050480813476,-77.51194951918652,39.784004670169296,-82.79438774838947,1.0068499850360069,3426,CYBERUSDT,-0.9250255488700829
10,14.81819724389231,-98.51818027561077,42.53583241455347,-99.09693386894072,0.9433553759718131,4535,CYBERUSDT,-0.9842277527162115
20,2.442872529004388,-99.75571274709957,41.529411764705884,-99.86143718830945,0.9458854734094084,1700,CYBERUSDT,-0.9890371932818537
1,1002.2984465682795,0.22984465682794733,35.41666666666667,-5.532971035497922,1.0373775336685416,240,DEEPUSDT,0.03518225560454047
5,725.6657500611346,-27.433424993886536,40.618556701030926,-32.238921860905535,1.0175886387773863,970,DEEPUSDT,-0.8253403978831448
10,361.0863754508855,-63.89136245491145,43.375394321766564,-67.70895021297487,1.0086218248795207,1268,DEEPUSDT,-0.929884130915543
20,257.993784967891,-74.20062150321091,46.506704304869444,-83.83558329630195,1.057768673311369,1417,DEEPUSDT,-0.8746403174249805
1,1017.6431713034941,1.7643171303494114,31.35011441647597,-13.299540994684167,1.0525620430140814,437,FLUXUSDT,0.12338278067843532
5,452.9893076006473,-54.70106923993527,38.18474758324382,-71.81655771156018,0.9756725744395888,1862,FLUXUSDT,-0.751217456016203
10,51.55412383946804,-94.8445876160532,40.969162995594715,-96.6886688682793,0.905264938928283,2497,FLUXUSDT,-0.9708862728382452
20,2.477737482464442,-99.75222625175356,44.96583143507973,-99.77631989442685,0.8586824431568273,2195,FLUXUSDT,-0.9898379535614504
